"ID","WT","treat1","log2FoldChange","pvalue","padj"
"AT5G42700",63.4648226284872,26.1231975207512,-1.27554067972196,0.00011280676819826,0.000286454988603368
"AT5G42730",170.53598456484,70.6709064951177,-1.27501438745004,8.75789977779101e-11,4.11151123299106e-10
"AT5G42780",170.786567611512,29.7126635972245,-2.52630037532587,1.69570612523869e-30,2.39143572506206e-29
"AT5G42785",13.7048513662488,2.57606800974958,-2.40879113051089,0.000938916694633637,0.00208745120427114
"AT5G42800",2029.90470930994,200.047121987023,-3.34351813268286,4.32605395932013e-20,3.75345179585678e-19
"AT5G42830",183.111973355011,50.7612739688645,-1.84559714475524,2.97579568156975e-17,2.17701538347643e-16
"AT5G42840",42.994994633429,16.4926854569806,-1.38895474346685,0.000235771051901773,0.000572315403870207
"AT5G43070",324.639381836753,85.6396587681821,-1.92879195557136,4.36764961729767e-22,4.23705428878046e-21
"AT5G43190",864.471445089318,252.371815237286,-1.77549214278278,5.54537662390622e-32,8.34131312392503e-31
"AT5G43230",12.2209926866605,2.63587048208674,-2.23386798113011,0.00231497741189665,0.004843981037346
"AT5G43240",14.8615554938035,2.95614019402793,-2.33327237209532,0.000868539600481967,0.00194231248144446
"AT5G43290",17.6740434433675,0.730243132388118,-4.57481326964,4.56167772816974e-05,0.000122075039170654
"AT5G43300",7.12398045206521,1.14372750503963,-2.66721846544997,0.0156528029504533,0.0283180399217825
"AT5G43660",15.6763092238643,2.98955238240109,-2.39909764157042,0.00142410646923362,0.00308190080152226
"AT5G43700",2338.00620948806,1038.38893970311,-1.17059348787253,1.85425329560702e-11,9.18020939655439e-11
"AT5G43850",5127.46741547692,1022.55797901138,-2.32662151908057,6.26908384276256e-196,1.3185612723769e-193
"AT5G44020",3005.47069290507,1333.80461770593,-1.17180842731162,9.52307744740192e-08,3.41531741234326e-07
"AT5G44050",262.417736399578,82.8847582525046,-1.65963676314288,3.39080536563617e-21,3.12184412493552e-20
"AT5G44060",272.041317220268,120.431262367002,-1.17161185997755,7.68418519323942e-15,4.85696244416206e-14
"AT5G44070",1122.21642602115,534.36464325016,-1.07029637884487,8.8475906287289e-22,8.42887607027441e-21
"AT5G44120",110.670867663687,25.7819955901808,-2.10014489535514,0.0489885578696287,0.07965497066999
"AT5G44390",192.833536854458,53.6029421519267,-1.84622067985074,2.97363975480648e-25,3.3526276681039e-24
"AT5G44460",27.3507058621987,9.20630319747751,-1.56373641023638,0.00384406887836198,0.0077491194327254
"AT5G44700",32.126828844807,7.59806622796066,-2.05714969379293,1.86669944033659e-06,5.885724081847e-06
"AT5G44740",213.855183779288,68.2462917793412,-1.65031950621249,8.65721742307287e-23,8.65650781508737e-22
"AT5G44900",9.3058280512592,1.43058502860765,-2.65659456977863,0.00400702702123792,0.0080496867240974
"AT5G45020",222.672883778155,105.924747313659,-1.07197231540428,1.79197019161695e-12,9.59624423509004e-12
"AT5G45100",891.38947037677,344.847599456079,-1.36981260076029,4.70377966431724e-15,3.0121474081368e-14
"AT5G45200",24.9092234616184,12.3506281890284,-1.02052066105448,0.0132112877160714,0.0242717618747523
"AT5G45210",28.8698926583887,13.8534956597171,-1.04716881815799,0.0114117489359917,0.0211938685042495
"AT5G45220",22.368029676345,11.2051452078865,-1.00396976186148,0.0428802858837521,0.0707748082121353
"AT5G45275",266.995479031401,120.499458945795,-1.14950317781633,1.14069246632801e-10,5.30814701382241e-10
"AT5G45440",54.8103537102813,14.5221808436658,-1.90041734730842,2.2793263193638e-07,7.88249518636967e-07
"AT5G45520",95.611841381612,46.9550940607462,-1.02470675186971,0.000120086416484071,0.000303802197156613
"AT5G45650",993.106305739651,410.107867014963,-1.27571366243876,6.71480909877616e-11,3.18855415321021e-10
"AT5G45670",1550.87377125784,305.91840772665,-2.34081681499505,1.44489602450593e-108,1.11912930812367e-106
"AT5G45770",38.7016056403557,11.252601205078,-1.7923999740433,4.93246274674617e-05,0.000131449728121369
"AT5G45850",141.447708158889,33.3726566396765,-2.08708703266352,4.14431258014964e-15,2.66086679817082e-14
"AT5G45960",159.649551750443,9.31005071480159,-4.10825582219484,2.04805921455082e-32,3.14861680633969e-31
"AT5G45970",43.5236583537391,20.2635060635955,-1.10648908795309,0.014161441947905,0.0258693366760248
"AT5G46115",29.6381877833089,5.14862506729457,-2.52024190183399,3.4201600526513e-06,1.04593964608406e-05
"AT5G46650",7.95944529974429,1.11207079276876,-2.8426553621789,0.00526080098318139,0.0103535550849124
"AT5G46665",11.2276908211783,3.27640990596911,-1.76052829675744,0.0429291794078901,0.0708363397263427
"AT5G46690",710.522746790964,56.05759159847,-3.66084502394483,1.91822161091847e-86,1.06607678503847e-84
"AT5G46825",4.76115595573629,0.381827660380641,-3.58819500215074,0.0289312593917887,0.0495830898174249
"AT5G46830",495.29894071659,8.8121290619512,-5.80362310563372,1.58189153622379e-63,5.96522251944173e-62
"AT5G46870",110.765044464371,38.6762459531487,-1.51142473552687,2.80096995417906e-11,1.36895162143551e-10
"AT5G46890",61.5318370350942,18.0764792556636,-1.76775227470701,3.97487662490269e-05,0.000107218396787591
"AT5G46900",43.4048148094589,12.7132791068821,-1.76159926899481,0.000106315917653083,0.000271129482481439
"AT5G47000",54.2898628424311,9.78879562512501,-2.45358064445094,9.35856817206504e-08,3.35779920973592e-07
"AT5G47050",836.122041737091,297.708656240555,-1.48753407063586,2.16398053546076e-32,3.31429988099006e-31
"AT5G47220",246.077901238897,102.733216104374,-1.25972567515088,2.78884419065702e-07,9.55649165219804e-07
