,col.0h.1,col.0h.2,col.0h.3,col.24h.1,col.24h.2,col.24h.3,col.3h.1,col.3h.2,col.3h.3
AT1G02140,153.966654354596,157.945478673886,148.037017816732,151.138421833206,151.416535506386,155.227432518803,148.609401373722,134.923501046818,137.555741827133
AT1G02145,19.2350639427455,19.0316801177973,18.6053976044021,15.5545965884268,13.0263946024738,14.032510972785,18.9234837793758,19.7202630232402,19.262627446197
AT1G02150,104.682666390903,102.275469366427,96.0326199644703,73.858900060774,72.8198542358739,70.9635644958537,93.0604182413524,93.3936243781884,89.7083776127554
AT1G02160,31.1715786485038,35.4702610772493,32.9931623921232,23.861722715647,25.0024097707475,23.5972955748507,34.729599870325,28.7114752666262,29.6118346117515
AT1G02170,24.2489154432212,21.1114481334308,23.8375619562176,18.4439479900077,16.761399501855,15.1890879381038,26.4203128665259,27.4766462026334,25.2622184218271
AT1G02180,9.68116369601098,9.65401756383092,10.3787984076791,4.50608551072264,2.65910261235126,2.05684448401598,8.76229412742168,8.62513456917059,8.24798713257987
AT1G02190,0.567422763853713,0.539245637683087,0.633233365390829,0.417882343549784,0.402099926693225,0.280205964060245,0.445418419175523,0.486301941433415,0.872363759257804
AT1G02205,47.5769300511923,36.3954935770788,39.7561392595841,78.7490078095851,29.3411584105978,31.3831199658346,33.140208259172,39.2154535237734,43.5789244832878
AT1G04093,0.311997236136999,0.474406482851453,0.107133284802903,0.324384679037525,0,0,0.309364021756231,0.213914381051372,0.109638617324413
AT1G02220,15.6665781969673,17.03256523111,15.9706080694391,9.84102870094764,11.9038156844643,10.5732225306506,15.0165425872852,16.6492657131254,13.1784928472893
AT1G02230,0.433667467499617,0.461588257548782,0.595649126647898,0,0.0341461366098588,0.17846218985383,0.358339477382449,0.557503183206657,0.609578496321808
AT1G02250,0,0.12037059403875,0.135914006228768,0.137176232915021,0.0831082240199275,0.304051174984864,0.218040461661524,0.226151008781006,0.324548890096759
AT1G02260,9.57823853124009,8.15103549551272,7.48308754986826,11.2765707197379,10.8372608522302,9.85736839833496,8.3800583791742,6.5602207324252,6.85196720608646
AT1G02270,12.3209324291111,10.9299308912356,12.8384707342499,101.50691041098,116.093278008405,122.780502688753,22.7730618721361,24.6712440760985,24.2422498557739
AT1G02280,128.328181147379,125.735381195359,124.665461539731,108.045304287581,110.346362547974,118.214295381265,120.844705158561,123.097682539117,111.762752645229
AT1G02290,9.36880438512048,8.92254691974844,8.4712295148057,6.80938576292373,8.29718268214794,5.48221303622963,9.40621862565629,7.46055155849597,8.54548326677279
AT1G02300,5.06903159813931,4.52760066830636,7.81443644191452,7.96071909047828,9.34456609010947,9.83775259577294,10.3336881092371,10.9003550434583,9.82830821161478
AT1G02305,57.3543462199298,57.8446151054446,57.1070662418786,49.8527224097708,58.5130332596875,54.0593048572946,60.4909637290732,56.558004524396,60.7366770505374
AT1G04097,0,0,0,0,0.307422270669324,0,0.161308930884388,0,0
AT1G02310,0.476418074678268,0.558835282488099,0.315498742327764,10.8619589367859,9.09939682925068,11.8641195717279,0.607367790910265,0.76995150005966,0.645753482496971
AT1G04103,0,0,0,0.244328988437321,0.444080170612141,0.889697993432798,0.0388358860015998,0.120841444692039,0
AT1G02330,34.5825268403823,33.931794446967,37.5067972595432,55.8102979246216,57.2952136860264,63.5845972929668,35.067047190338,34.2240596188791,35.9075202390133
AT1G02335,26.3671280399591,25.9206118260684,32.9936970406792,26.5419845141233,30.2623067443875,22.1584423397338,20.7909288695433,28.4109628930416,31.4442447025637
AT1G02340,7.22855094534841,7.12364036818902,7.65714388135969,3.50962057142636,6.08896061791203,6.3983737029854,5.34184805153411,7.57442432563768,9.3099898433801
AT1G02350,7.48375403528299,7.83499690118263,7.70929091280279,1.91333279952394,1.73878908410487,1.57519251072874,4.3793658682655,9.08453413996891,5.56150310148922
AT1G02360,10.1063957881905,11.7083813263864,10.5349109928481,6.9217105882005,7.46496822089348,7.40692562068448,10.975489575568,10.4763493588629,10.1047999541939
AT1G02370,7.91759753477775,7.81944187928128,6.62187273046104,16.5725834931575,12.9374312880165,12.5942187169676,6.45162622813585,6.82597989444542,6.0880347834436
AT1G02380,4.2950750875038,4.09826684639146,4.70865835803437,1.1061591446906,0.670166544488709,0.700514910150614,3.75089195095178,4.33619231111462,4.36181879628902
AT1G02390,6.15540159510788,5.13635369933914,3.5570936634993,3.09583520185266,1.70223594810343,2.49599249446866,5.28469523953785,4.70926218285153,5.61868838937316
AT1G02400,7.00260463329709,8.25467280161529,6.42799708817421,9.98383956593271,10.088461235071,16.1945913547144,10.552750519907,14.4035683241257,16.0437843351392
AT1G02405,0.550615811962379,0.565135149731002,0.425407234349991,1.21651424945859,1.43069595196109,0.815718953729759,0.204738258430184,0.637061992905644,0.580473952730847
AT1G02410,22.3481780944987,21.7896363524014,23.3028629482828,16.8501596644465,18.6335085833502,19.3762301331107,20.9416323480356,21.8258769763191,21.1860589457171
AT1G02420,1.6388065350775,2.08695157120693,1.51234137632625,1.70387320883921,1.74199211662822,1.34879844542158,1.01560951879184,1.75564598922096,1.54770777100654
AT1G02430,0.266952367682378,0.194838547278087,0.109998989951952,0.222041090315123,0.201785399883774,0.369115623952818,0.74115811247909,0.823636390004897,0.78799936278637
AT1G02440,0.054512122140183,0.0497329485174108,0,0.113352909551628,0.154518441717722,0.215354373638739,0.70267661384197,0.897002320543148,0.344808844820687
AT1G02450,0.0832994225962347,0.227989247135995,0.600668641760099,0.173213434820465,0.236118068242812,0.082270210154125,0.0825963867610268,0.0856687609507501,0.351265939292984
AT1G02460,3.24503137858059,2.0951469759254,2.46854876151914,11.4971146374857,17.5002974081019,9.81203833023372,1.38606192463622,1.02687134338273,1.4736611459901
AT1G02470,2.9258613212808,3.74645040463502,3.11979331145626,1.70780565607359,2.71601950704095,3.24458735832371,5.80233489667818,4.01211126953127,3.57155116020003
AT1G02475,94.0398562131319,92.4783038062818,79.7727597084366,55.7858396147906,62.2024302527149,60.3213324922177,73.4366670196612,77.3913212011054,68.098746032035
AT1G02490,1.21902275819523,1.27102730170671,1.97333758484274,0.36212070433943,0.32908625618629,1.0319665958259,0.690705355062009,0.358198913237029,0.367178993589814
AT1G02500,427.108298651281,447.418850005683,442.972026141324,273.477650714365,261.355192643638,258.086535662317,402.109447351144,426.576855980629,408.932131095043
AT1G02520,3.43139463577152,3.29807974378619,3.27472004098004,5.94207883754851,5.74700169195739,5.54254151101807,3.37967537345855,3.599811944285,3.7021581233379
AT1G02530,0.135240687764036,0.190684207250835,0.0633256445352391,0.0639137466791933,0.127783078391218,0.109284309010703,0.0609542157689169,0.113798801859952,0.0777678323310338
AT1G02560,308.987239812888,302.897665480661,301.238369829717,316.767963009541,298.513052707574,304.511084325177,260.419035771884,289.59255952018,271.254909019014
AT1G02570,0.308290338281906,0.890662943349432,0.370511449323309,0.213687069095347,0.145645105460665,0,0.458532614424829,0.528432060121954,0.162503970430343
AT1G02580,0.0644932149264136,0.0784519751260564,0.0664368381731344,0.156458945578304,0.162498267346337,0.127392728067986,0.127897801869394,0.044218424252127,0.0906539685913542
AT1G02610,5.84837724783258,10.5105674170156,13.2832181511836,3.95603962948411,18.7413840955189,19.2073293897916,7.44090830061201,12.6454186607188,11.2910656440219
AT1G02620,0.0750477805892324,0.136936419345119,0.386547426729204,0.19506863682782,1.59546156741075,1.48241043893044,0.669729487446243,0.733232916394815,0.83073251695049
AT1G02630,0.349268919422014,0.690403781100926,0.629640881351445,0.393397534663755,0.467512892271381,0.402445750400605,0.663782179416014,0.53880509551414,0.79778542970664
AT1G02640,7.39226051554072,12.1736501488835,18.7387821353706,1.73172833041658,5.74684527797371,3.58577069587012,22.0638390566427,29.2167856450695,29.8900649542
AT1G02650,1.05632884698367,0.716611295756094,1.56249087188535,0.112642974836273,0.307101370595557,0.160504199142025,0.698275716469265,0.80781706894426,0.571082150781652
AT1G02660,5.33198373012548,8.02978877146136,9.12310412441052,8.0117613115604,11.5769580602565,12.2094260404347,65.8881142282771,87.1185886761014,91.4972067991997
AT1G02670,1.01050721992403,0.95316560604062,0.688092691600431,1.0150135782029,0.792956685285843,0.778118707127695,0.713272955771956,0.880720100203256,0.956967825867578
AT1G02680,15.3340736431728,16.4953278593051,19.3915970224669,15.0505669145353,16.9753358124937,17.5180217056959,20.1972297981859,20.0658529026022,18.095811481218
AT1G02681,0,0,0.171895527706266,0,0,0,0,0,0.35183067552979
AT1G02690,14.6567901243592,13.2193562842986,12.491918413642,16.0329191699574,12.6080604250286,11.7408747843413,14.6514364311693,11.2929868966265,12.2555700606521
AT1G02700,1.45429980128559,1.11730423571859,1.26158133608611,0.75602043804198,0.361606579437737,0.11339455957084,0.98664916869846,1.06270960763464,1.25073729453639
AT1G02705,0.852743619582581,1.11140298095247,0.501967221752571,0.37997172497588,0.230205878740644,0.120315354286432,0.603961842161029,0.876998747667186,0.385279366513256
AT1G02720,8.82003181641594,9.71477216567742,8.5684230639925,3.5928878864928,3.79665909188983,3.75031762873316,9.02449464781657,8.88494168451276,8.51462925204904
AT1G02730,32.1818458688722,27.50276400865,32.3617308690848,18.4481354900137,18.4267342556285,14.4948581981865,27.3872152257269,24.5713503176248,26.2048865437908
AT1G02740,8.51670105447364,9.76544236098962,9.83163386053312,11.1977618822713,10.8651000661556,11.5862303242727,10.4820933050614,11.5195489581375,9.50257359655682
AT1G02750,21.783894060255,24.9391574073999,25.4938366231707,24.3119895906145,27.2064528822442,26.7656395044311,18.4743330780049,23.0325473458051,18.8979005322757
