"ID","WT","treat1","log2FoldChange","pvalue","padj"
"AT4G00975",4.31705774677063,22.3293640877786,2.373002132477,3.20300506149864e-05,8.73247485645813e-05
"AT4G01000",2325.92811589091,8111.76085687581,1.80225524656513,7.37262458549521e-30,1.01625590190346e-28
"AT4G01120",762.498997974926,2616.8361656626,1.77886327901085,4.79432408106516e-35,8.2900013415895e-34
"AT4G01130",80.1814211973396,1853.30422512414,4.52890384778116,9.6586145625034e-179,1.73272704482322e-176
"AT4G01140",17.9780581160693,66.4143190737702,1.87985597401504,4.56800313890143e-06,1.37882148438596e-05
"AT4G01320",1393.99829495157,3644.80328843676,1.38637329273578,4.76093646981503e-67,1.92239323578188e-65
"AT4G01550",184.652213631643,710.891316722294,1.94413766402115,2.4040469548718e-70,1.02901644920986e-68
"AT4G01670",34.4108242554728,401.974240567992,3.54806525212684,3.41373404056061e-64,1.30750836925585e-62
"AT4G01870",1507.02342789762,21446.6711885848,3.83072867007301,3.47118901914116e-127,3.63476693944231e-125
"AT4G01985",22.9433308482724,1853.23392472135,6.34730676927987,4.63029521219059e-194,9.41416188225218e-192
"AT4G02000",20.2533517999098,62.689448767702,1.62906374596792,4.46595487295525e-08,1.65392178188164e-07
"AT4G02010",934.155860336613,2075.60501087325,1.15174437300974,6.26053666401077e-30,8.64918309901102e-29
"AT4G02160",1.50717740539702,11.1259743559945,2.86687674932798,0.0028979548317957,0.00596459439734702
"AT4G02170",6.42007626030149,26.290258462617,2.03082375341413,0.000109537082132082,0.000278761419615995
"AT4G02340",563.770063855926,2518.76900783119,2.16052790090512,2.50353714960179e-179,4.52454069451736e-177
"AT4G02370",415.868030502371,1071.27758132753,1.36457442626796,2.56652879663761e-17,1.88552151702392e-16
"AT4G02400",975.419208925202,2794.37580313822,1.51841809879695,3.58332849284976e-38,6.90024061314509e-37
"AT4G02550",147.986449116994,605.80119311186,2.03374088472289,8.64099953141898e-51,2.30659854012648e-49
"AT4G02555",0,3.30280018993311,4.28590061540707,0.0319714604437882,0.0542711815144746
"AT4G02710",398.54951203688,1704.29602335914,2.09543716022957,2.93472742461719e-62,1.07509729288003e-60
"AT4G02880",571.772019799898,2706.15950127588,2.24186222841525,2.44994579689572e-105,1.79500833491477e-103
"AT4G03180",431.715564812879,1113.78189442263,1.36663084064999,6.72604492379236e-31,9.6929736592254e-30
